Datum,Zeit,W [cm]
5/29/2016,2:45:00,304
5/29/2016,3:00:00,303
5/29/2016,3:15:00,303
5/29/2016,3:30:00,304
5/29/2016,3:45:00,303
5/29/2016,4:00:00,303
5/29/2016,4:15:00,304
5/29/2016,4:30:00,304
5/29/2016,4:45:00,303
5/29/2016,5:00:00,303
5/29/2016,5:15:00,303
5/29/2016,5:30:00,304
5/29/2016,5:45:00,303
5/29/2016,6:00:00,303
5/29/2016,6:15:00,303
5/29/2016,6:30:00,303
5/29/2016,6:45:00,303
5/29/2016,7:00:00,303
5/29/2016,7:15:00,303
5/29/2016,7:30:00,302
5/29/2016,7:45:00,303
5/29/2016,8:00:00,303
5/29/2016,8:15:00,303
5/29/2016,8:30:00,302
5/29/2016,8:45:00,302
5/29/2016,9:00:00,303
5/29/2016,9:15:00,302
5/29/2016,9:30:00,302
5/29/2016,9:45:00,303
5/29/2016,10:00:00,302
5/29/2016,10:15:00,302
5/29/2016,10:30:00,302
5/29/2016,10:45:00,301
5/29/2016,11:00:00,302
5/29/2016,11:15:00,302
5/29/2016,11:30:00,302
5/29/2016,11:45:00,302
5/29/2016,12:00:00,302
5/29/2016,12:15:00,302
5/29/2016,12:30:00,303
5/29/2016,12:45:00,303
5/29/2016,13:00:00,303
5/29/2016,13:15:00,303
5/29/2016,13:30:00,303
5/29/2016,13:45:00,303
5/29/2016,14:00:00,304
5/29/2016,14:15:00,304
5/29/2016,14:30:00,305
5/29/2016,14:45:00,304
5/29/2016,15:00:00,305
5/29/2016,15:15:00,304
5/29/2016,15:30:00,305
5/29/2016,15:45:00,305
5/29/2016,16:00:00,304
5/29/2016,16:15:00,306
5/29/2016,16:30:00,305
5/29/2016,16:45:00,306
5/29/2016,17:00:00,306
5/29/2016,17:15:00,307
5/29/2016,17:30:00,307
5/29/2016,17:45:00,307
5/29/2016,18:00:00,308
5/29/2016,18:15:00,307
5/29/2016,18:30:00,308
5/29/2016,18:45:00,308
5/29/2016,19:00:00,309
5/29/2016,19:15:00,310
5/29/2016,19:30:00,310
5/29/2016,19:45:00,311
5/29/2016,20:00:00,311
5/29/2016,20:15:00,311
5/29/2016,20:30:00,312
5/29/2016,20:45:00,312
5/29/2016,21:00:00,313
5/29/2016,21:15:00,314
5/29/2016,21:30:00,314
5/29/2016,21:45:00,315
5/29/2016,22:00:00,315
5/29/2016,22:15:00,315
5/29/2016,22:30:00,315
5/29/2016,22:45:00,316
5/29/2016,23:00:00,316
5/29/2016,23:15:00,316
5/29/2016,23:30:00,317
5/29/2016,23:45:00,317
5/30/2016,0:00:00,317
5/30/2016,0:15:00,318
5/30/2016,0:30:00,318
5/30/2016,0:45:00,318
5/30/2016,1:00:00,318
5/30/2016,1:15:00,317
5/30/2016,1:30:00,318
5/30/2016,1:45:00,318
5/30/2016,2:00:00,319
5/30/2016,2:15:00,319
5/30/2016,2:30:00,319
5/30/2016,2:45:00,319
5/30/2016,3:00:00,320
5/30/2016,3:15:00,322
5/30/2016,3:30:00,322
5/30/2016,3:45:00,323
5/30/2016,4:00:00,323
5/30/2016,4:15:00,324
5/30/2016,4:30:00,324
5/30/2016,4:45:00,326
5/30/2016,5:00:00,326
5/30/2016,5:15:00,327
5/30/2016,5:30:00,328
5/30/2016,5:45:00,329
5/30/2016,6:00:00,331
5/30/2016,6:15:00,331
5/30/2016,6:30:00,333
5/30/2016,6:45:00,332
5/30/2016,7:00:00,333
5/30/2016,7:15:00,333
5/30/2016,7:30:00,333
5/30/2016,7:45:00,334
5/30/2016,8:00:00,334
5/30/2016,8:15:00,336
5/30/2016,8:30:00,338
5/30/2016,8:45:00,339
5/30/2016,9:00:00,340
5/30/2016,9:15:00,342
5/30/2016,9:30:00,343
5/30/2016,9:45:00,343
5/30/2016,10:00:00,344
5/30/2016,10:15:00,345
5/30/2016,10:30:00,345
5/30/2016,10:45:00,346
5/30/2016,11:00:00,347
5/30/2016,11:15:00,348
5/30/2016,11:30:00,349
5/30/2016,11:45:00,350
5/30/2016,12:00:00,351
5/30/2016,12:15:00,352
5/30/2016,12:30:00,353
5/30/2016,12:45:00,354
5/30/2016,13:00:00,356
5/30/2016,13:15:00,361
5/30/2016,13:30:00,365
5/30/2016,13:45:00,366
5/30/2016,14:00:00,368
5/30/2016,14:15:00,369
5/30/2016,14:30:00,370
5/30/2016,14:45:00,370
5/30/2016,15:00:00,369
5/30/2016,15:15:00,368
5/30/2016,15:30:00,368
5/30/2016,15:45:00,367
5/30/2016,16:00:00,369
5/30/2016,16:15:00,370
5/30/2016,16:30:00,369
5/30/2016,16:45:00,372
5/30/2016,17:00:00,374
5/30/2016,17:15:00,376
5/30/2016,17:30:00,376
5/30/2016,17:45:00,377
5/30/2016,18:00:00,378
5/30/2016,18:15:00,380
5/30/2016,18:30:00,380
5/30/2016,18:45:00,382
5/30/2016,19:00:00,383
5/30/2016,19:15:00,386
5/30/2016,19:30:00,388
5/30/2016,19:45:00,391
5/30/2016,20:00:00,394
5/30/2016,20:15:00,396
5/30/2016,20:30:00,399
5/30/2016,20:45:00,401
5/30/2016,21:00:00,401
5/30/2016,21:15:00,403
5/30/2016,21:30:00,404
5/30/2016,21:45:00,406
5/30/2016,22:00:00,406
5/30/2016,22:15:00,408
5/30/2016,22:30:00,414
5/30/2016,22:45:00,416
5/30/2016,23:00:00,418
5/30/2016,23:15:00,421
5/30/2016,23:30:00,422
5/30/2016,23:45:00,424
5/31/2016,0:00:00,426
5/31/2016,0:15:00,429
5/31/2016,0:30:00,431
5/31/2016,0:45:00,433
5/31/2016,1:00:00,435
5/31/2016,1:15:00,437
5/31/2016,1:30:00,438
5/31/2016,1:45:00,440
5/31/2016,2:00:00,443
5/31/2016,2:15:00,447
5/31/2016,2:30:00,448
5/31/2016,2:45:00,449
5/31/2016,3:00:00,451
5/31/2016,3:15:00,452
5/31/2016,3:30:00,454
5/31/2016,3:45:00,455
5/31/2016,4:00:00,458
5/31/2016,4:15:00,460
5/31/2016,4:30:00,462
5/31/2016,4:45:00,464
5/31/2016,5:00:00,465
5/31/2016,5:15:00,467
5/31/2016,5:30:00,468
5/31/2016,5:45:00,471
5/31/2016,6:00:00,474
5/31/2016,6:15:00,475
5/31/2016,6:30:00,477
5/31/2016,6:45:00,479
5/31/2016,7:00:00,480
5/31/2016,7:15:00,482
5/31/2016,7:30:00,483
5/31/2016,7:45:00,484
5/31/2016,8:00:00,486
5/31/2016,8:15:00,488
5/31/2016,8:30:00,490
5/31/2016,8:45:00,491
5/31/2016,9:00:00,492
5/31/2016,9:15:00,493
5/31/2016,9:30:00,494
5/31/2016,9:45:00,495
5/31/2016,10:00:00,496
5/31/2016,10:15:00,496
5/31/2016,10:30:00,497
5/31/2016,10:45:00,498
5/31/2016,11:00:00,499
5/31/2016,11:15:00,499
5/31/2016,11:30:00,500
5/31/2016,11:45:00,501
5/31/2016,12:00:00,501
5/31/2016,12:15:00,502
5/31/2016,12:30:00,504
5/31/2016,12:45:00,505
5/31/2016,13:00:00,506
5/31/2016,13:15:00,508
5/31/2016,13:30:00,509
5/31/2016,13:45:00,509
5/31/2016,14:00:00,509
5/31/2016,14:15:00,509
5/31/2016,14:30:00,508
5/31/2016,14:45:00,508
5/31/2016,15:00:00,509
5/31/2016,15:15:00,510
5/31/2016,15:30:00,512
5/31/2016,15:45:00,513
5/31/2016,16:00:00,514
5/31/2016,16:15:00,515
5/31/2016,16:30:00,516
5/31/2016,16:45:00,516
5/31/2016,17:00:00,516
5/31/2016,17:15:00,517
5/31/2016,17:30:00,518
5/31/2016,17:45:00,518
5/31/2016,18:00:00,519
5/31/2016,18:15:00,520
5/31/2016,18:30:00,521
5/31/2016,18:45:00,522
5/31/2016,19:00:00,522
5/31/2016,19:15:00,523
5/31/2016,19:30:00,524
5/31/2016,19:45:00,525
5/31/2016,20:00:00,526
5/31/2016,20:15:00,528
5/31/2016,20:30:00,528
5/31/2016,20:45:00,529
5/31/2016,21:00:00,529
5/31/2016,21:15:00,530
5/31/2016,21:30:00,530
5/31/2016,21:45:00,530
5/31/2016,22:00:00,531
5/31/2016,22:15:00,531
5/31/2016,22:30:00,531
5/31/2016,22:45:00,532
5/31/2016,23:00:00,532
5/31/2016,23:15:00,533
5/31/2016,23:30:00,533
5/31/2016,23:45:00,533
6/1/2016,0:00:00,533
6/1/2016,0:15:00,533
6/1/2016,0:30:00,533
6/1/2016,0:45:00,533
6/1/2016,1:00:00,534
6/1/2016,1:15:00,533
6/1/2016,1:30:00,533
6/1/2016,1:45:00,533
6/1/2016,2:00:00,533
6/1/2016,2:15:00,532
6/1/2016,2:30:00,532
6/1/2016,2:45:00,531
6/1/2016,3:00:00,531
6/1/2016,3:15:00,531
6/1/2016,3:30:00,531
6/1/2016,3:45:00,530
6/1/2016,4:00:00,530
6/1/2016,4:15:00,530
6/1/2016,4:30:00,530
6/1/2016,4:45:00,530
6/1/2016,5:00:00,529
6/1/2016,5:15:00,529
6/1/2016,5:30:00,529
6/1/2016,5:45:00,528
6/1/2016,6:00:00,528
6/1/2016,6:15:00,527
6/1/2016,6:30:00,527
6/1/2016,6:45:00,526
6/1/2016,7:00:00,527
6/1/2016,7:15:00,527
6/1/2016,7:30:00,527
6/1/2016,7:45:00,526
6/1/2016,8:00:00,526
6/1/2016,8:15:00,525
6/1/2016,8:30:00,524
6/1/2016,8:45:00,523
6/1/2016,9:00:00,522
6/1/2016,9:15:00,522
6/1/2016,9:30:00,521
6/1/2016,9:45:00,521
6/1/2016,10:00:00,521
6/1/2016,10:15:00,520
6/1/2016,10:30:00,518
6/1/2016,10:45:00,517
6/1/2016,11:00:00,516
6/1/2016,11:15:00,514
6/1/2016,11:30:00,514
6/1/2016,11:45:00,513
6/1/2016,12:00:00,512
6/1/2016,12:15:00,512
6/1/2016,12:30:00,511
6/1/2016,12:45:00,510
6/1/2016,13:00:00,509
6/1/2016,13:15:00,511
6/1/2016,13:30:00,510
6/1/2016,13:45:00,510
6/1/2016,14:00:00,510
6/1/2016,14:15:00,508
6/1/2016,14:30:00,508
6/1/2016,14:45:00,507
6/1/2016,15:00:00,505
6/1/2016,15:15:00,505
6/1/2016,15:30:00,504
6/1/2016,15:45:00,503
6/1/2016,16:00:00,502
6/1/2016,16:15:00,501
6/1/2016,16:30:00,501
6/1/2016,16:45:00,500
6/1/2016,17:00:00,500
6/1/2016,17:15:00,498
6/1/2016,17:30:00,498
6/1/2016,17:45:00,498
6/1/2016,18:00:00,498
6/1/2016,18:15:00,497
6/1/2016,18:30:00,496
6/1/2016,18:45:00,496
6/1/2016,19:00:00,495
6/1/2016,19:15:00,494
6/1/2016,19:30:00,494
6/1/2016,19:45:00,493
6/1/2016,20:00:00,493
6/1/2016,20:15:00,493
6/1/2016,20:30:00,493
6/1/2016,20:45:00,492
6/1/2016,21:00:00,492
6/1/2016,21:15:00,492
6/1/2016,21:30:00,491
6/1/2016,21:45:00,491
6/1/2016,22:00:00,490
6/1/2016,22:15:00,489
6/1/2016,22:30:00,489
6/1/2016,22:45:00,487
6/1/2016,23:00:00,487
6/1/2016,23:15:00,488
6/1/2016,23:30:00,486
6/1/2016,23:45:00,487
6/2/2016,0:00:00,486
6/2/2016,0:15:00,486
6/2/2016,0:30:00,486
6/2/2016,0:45:00,486
6/2/2016,1:00:00,485
6/2/2016,1:15:00,484
6/2/2016,1:30:00,484
6/2/2016,1:45:00,483
6/2/2016,2:00:00,483
6/2/2016,2:15:00,484
6/2/2016,2:30:00,484
6/2/2016,2:45:00,485
6/2/2016,3:00:00,484
6/2/2016,3:15:00,481
6/2/2016,3:30:00,478
6/2/2016,3:45:00,477
6/2/2016,4:00:00,476
6/2/2016,4:15:00,479
6/2/2016,4:30:00,480
6/2/2016,4:45:00,482
6/2/2016,5:00:00,483
6/2/2016,5:15:00,483
6/2/2016,5:30:00,481
6/2/2016,5:45:00,477
6/2/2016,6:00:00,474
6/2/2016,6:15:00,474
6/2/2016,6:30:00,476
6/2/2016,6:45:00,477
6/2/2016,7:00:00,478
6/2/2016,7:15:00,479
6/2/2016,7:30:00,479
6/2/2016,7:45:00,479
6/2/2016,8:00:00,479
6/2/2016,8:15:00,478
6/2/2016,8:30:00,477
6/2/2016,8:45:00,476
6/2/2016,9:00:00,476
6/2/2016,9:15:00,475
6/2/2016,9:30:00,475
6/2/2016,9:45:00,475
6/2/2016,10:00:00,475
6/2/2016,10:15:00,475
6/2/2016,10:30:00,475
6/2/2016,10:45:00,475
6/2/2016,11:00:00,473
6/2/2016,11:15:00,473
6/2/2016,11:30:00,472
6/2/2016,11:45:00,472
6/2/2016,12:00:00,471
6/2/2016,12:15:00,471
6/2/2016,12:30:00,471
6/2/2016,12:45:00,470
6/2/2016,13:00:00,470
6/2/2016,13:15:00,470
6/2/2016,13:30:00,471
6/2/2016,13:45:00,471
6/2/2016,14:00:00,471
6/2/2016,14:15:00,471
6/2/2016,14:30:00,471
6/2/2016,14:45:00,470
6/2/2016,15:00:00,470
6/2/2016,15:15:00,470
6/2/2016,15:30:00,471
6/2/2016,15:45:00,471
6/2/2016,16:00:00,471
6/2/2016,16:15:00,472
6/2/2016,16:30:00,472
6/2/2016,16:45:00,472
6/2/2016,17:00:00,472
6/2/2016,17:15:00,473
6/2/2016,17:30:00,473
6/2/2016,17:45:00,474
6/2/2016,18:00:00,475
6/2/2016,18:15:00,474
6/2/2016,18:30:00,475
6/2/2016,18:45:00,475
6/2/2016,19:00:00,475
6/2/2016,19:15:00,475
6/2/2016,19:30:00,476
6/2/2016,19:45:00,476
6/2/2016,20:00:00,476
6/2/2016,20:15:00,477
6/2/2016,20:30:00,477
6/2/2016,20:45:00,478
6/2/2016,21:00:00,478
6/2/2016,21:15:00,479
6/2/2016,21:30:00,479
6/2/2016,21:45:00,480
6/2/2016,22:00:00,481
6/2/2016,22:15:00,481
6/2/2016,22:30:00,481
6/2/2016,22:45:00,482
6/2/2016,23:00:00,482
6/2/2016,23:15:00,482
6/2/2016,23:30:00,483
6/2/2016,23:45:00,483
6/3/2016,0:00:00,483
6/3/2016,0:15:00,484
6/3/2016,0:30:00,485
6/3/2016,0:45:00,485
6/3/2016,1:00:00,486
6/3/2016,1:15:00,486
6/3/2016,1:30:00,487
6/3/2016,1:45:00,487
6/3/2016,2:00:00,487
6/3/2016,2:15:00,488
6/3/2016,2:30:00,489
6/3/2016,2:45:00,489
6/3/2016,3:00:00,490
6/3/2016,3:15:00,491
6/3/2016,3:30:00,492
6/3/2016,3:45:00,492
6/3/2016,4:00:00,493
6/3/2016,4:15:00,493
6/3/2016,4:30:00,493
6/3/2016,4:45:00,493
6/3/2016,5:00:00,493
6/3/2016,5:15:00,493
6/3/2016,5:30:00,493
6/3/2016,5:45:00,493
6/3/2016,6:00:00,493
6/3/2016,6:15:00,493
6/3/2016,6:30:00,493
6/3/2016,6:45:00,493
6/3/2016,7:00:00,494
6/3/2016,7:15:00,495
6/3/2016,7:30:00,495
6/3/2016,7:45:00,495
6/3/2016,8:00:00,494
6/3/2016,8:15:00,493
6/3/2016,8:30:00,493
6/3/2016,8:45:00,492
6/3/2016,9:00:00,493
6/3/2016,9:15:00,492
6/3/2016,9:30:00,492
6/3/2016,9:45:00,492
6/3/2016,10:00:00,492
6/3/2016,10:15:00,491
6/3/2016,10:30:00,491
6/3/2016,10:45:00,491
6/3/2016,11:00:00,491
6/3/2016,11:15:00,491
6/3/2016,11:30:00,490
6/3/2016,11:45:00,490
6/3/2016,12:00:00,490
6/3/2016,12:15:00,490
6/3/2016,12:30:00,490
6/3/2016,12:45:00,490
6/3/2016,13:00:00,489
6/3/2016,13:15:00,490
6/3/2016,13:30:00,489
6/3/2016,13:45:00,489
6/3/2016,14:00:00,489
6/3/2016,14:15:00,489
6/3/2016,14:30:00,489
6/3/2016,14:45:00,489
6/3/2016,15:00:00,489
6/3/2016,15:15:00,489
6/3/2016,15:30:00,489
6/3/2016,15:45:00,489
6/3/2016,16:00:00,489
6/3/2016,16:15:00,489
6/3/2016,16:30:00,489
6/3/2016,16:45:00,490
6/3/2016,17:00:00,488
6/3/2016,17:15:00,489
6/3/2016,17:30:00,488
6/3/2016,17:45:00,489
6/3/2016,18:00:00,489
6/3/2016,18:15:00,489
6/3/2016,18:30:00,490
6/3/2016,18:45:00,489
6/3/2016,19:00:00,490
6/3/2016,19:15:00,490
6/3/2016,19:30:00,490
6/3/2016,19:45:00,490
6/3/2016,20:00:00,490
6/3/2016,20:15:00,490
6/3/2016,20:30:00,490
6/3/2016,20:45:00,491
6/3/2016,21:00:00,491
6/3/2016,21:15:00,491
6/3/2016,21:30:00,490
6/3/2016,21:45:00,490
6/3/2016,22:00:00,491
6/3/2016,22:15:00,491
6/3/2016,22:30:00,491
6/3/2016,22:45:00,491
6/3/2016,23:00:00,491
6/3/2016,23:15:00,491
6/3/2016,23:30:00,491
6/3/2016,23:45:00,491
6/4/2016,0:00:00,491
6/4/2016,0:15:00,491
6/4/2016,0:30:00,492
6/4/2016,0:45:00,492
6/4/2016,1:00:00,492
6/4/2016,1:15:00,492
6/4/2016,1:30:00,492
6/4/2016,1:45:00,492
6/4/2016,2:00:00,492
6/4/2016,2:15:00,491
6/4/2016,2:30:00,492
6/4/2016,2:45:00,492
6/4/2016,3:00:00,492
6/4/2016,3:15:00,492
6/4/2016,3:30:00,493
6/4/2016,3:45:00,493
6/4/2016,4:00:00,493
6/4/2016,4:15:00,492
6/4/2016,4:30:00,492
6/4/2016,4:45:00,492
6/4/2016,5:00:00,492
6/4/2016,5:15:00,492
6/4/2016,5:30:00,492
6/4/2016,5:45:00,492
6/4/2016,6:00:00,492
6/4/2016,6:15:00,493
6/4/2016,6:30:00,493
6/4/2016,6:45:00,491
6/4/2016,7:00:00,491
6/4/2016,7:15:00,492
6/4/2016,7:30:00,492
6/4/2016,7:45:00,492
6/4/2016,8:00:00,491
6/4/2016,8:15:00,491
6/4/2016,8:30:00,491
6/4/2016,8:45:00,491
6/4/2016,9:00:00,490
6/4/2016,9:15:00,489
6/4/2016,9:30:00,490
6/4/2016,9:45:00,490
6/4/2016,10:00:00,491
6/4/2016,10:15:00,490
6/4/2016,10:30:00,490
6/4/2016,10:45:00,489
6/4/2016,11:00:00,490
6/4/2016,11:15:00,489
6/4/2016,11:30:00,489
6/4/2016,11:45:00,489
6/4/2016,12:00:00,489
6/4/2016,12:15:00,488
6/4/2016,12:30:00,488
6/4/2016,12:45:00,488
6/4/2016,13:00:00,487
6/4/2016,13:15:00,487
6/4/2016,13:30:00,486
6/4/2016,13:45:00,486
6/4/2016,14:00:00,486
6/4/2016,14:15:00,486
6/4/2016,14:30:00,486
6/4/2016,14:45:00,486
6/4/2016,15:00:00,486
6/4/2016,15:15:00,485
6/4/2016,15:30:00,485
6/4/2016,15:45:00,485
6/4/2016,16:00:00,485
6/4/2016,16:15:00,485
6/4/2016,16:30:00,485
6/4/2016,16:45:00,485
6/4/2016,17:00:00,485
6/4/2016,17:15:00,484
6/4/2016,17:30:00,484
6/4/2016,17:45:00,484
6/4/2016,18:00:00,484
6/4/2016,18:15:00,484
6/4/2016,18:30:00,484
6/4/2016,18:45:00,484
6/4/2016,19:00:00,484
6/4/2016,19:15:00,484
6/4/2016,19:30:00,484
6/4/2016,19:45:00,484
6/4/2016,20:00:00,483
6/4/2016,20:15:00,483
6/4/2016,20:30:00,484
6/4/2016,20:45:00,484
6/4/2016,21:00:00,484
6/4/2016,21:15:00,483
6/4/2016,21:30:00,483
6/4/2016,21:45:00,483
6/4/2016,22:00:00,482
6/4/2016,22:15:00,482
6/4/2016,22:30:00,482
6/4/2016,22:45:00,482
6/4/2016,23:00:00,481
6/4/2016,23:15:00,481
6/4/2016,23:30:00,481
6/4/2016,23:45:00,480
6/5/2016,0:00:00,480
6/5/2016,0:15:00,480
6/5/2016,0:30:00,480
6/5/2016,0:45:00,480
6/5/2016,1:00:00,480
6/5/2016,1:15:00,480
6/5/2016,1:30:00,480
6/5/2016,1:45:00,480
6/5/2016,2:00:00,479
6/5/2016,2:15:00,480
6/5/2016,2:30:00,480
6/5/2016,2:45:00,480
6/5/2016,3:00:00,480
6/5/2016,3:15:00,479
6/5/2016,3:30:00,479
6/5/2016,3:45:00,480
6/5/2016,4:00:00,480
6/5/2016,4:15:00,480
6/5/2016,4:30:00,479
6/5/2016,4:45:00,479
6/5/2016,5:00:00,479
6/5/2016,5:15:00,479
6/5/2016,5:30:00,479
6/5/2016,5:45:00,479
6/5/2016,6:00:00,479
6/5/2016,6:15:00,479
6/5/2016,6:30:00,479
6/5/2016,6:45:00,479
6/5/2016,7:00:00,479
6/5/2016,7:15:00,479
6/5/2016,7:30:00,478
6/5/2016,7:45:00,479
6/5/2016,8:00:00,478
6/5/2016,8:15:00,479
6/5/2016,8:30:00,478
6/5/2016,8:45:00,478
6/5/2016,9:00:00,479
6/5/2016,9:15:00,479
6/5/2016,9:30:00,479
6/5/2016,9:45:00,480
6/5/2016,10:00:00,479
6/5/2016,10:15:00,479
6/5/2016,10:30:00,479
6/5/2016,10:45:00,480
6/5/2016,11:00:00,480
6/5/2016,11:15:00,481
6/5/2016,11:30:00,481
6/5/2016,11:45:00,482
6/5/2016,12:00:00,481
6/5/2016,12:15:00,482
6/5/2016,12:30:00,482
6/5/2016,12:45:00,482
6/5/2016,13:00:00,482
6/5/2016,13:15:00,482
6/5/2016,13:30:00,483
6/5/2016,13:45:00,483
6/5/2016,14:00:00,483
6/5/2016,14:15:00,484
6/5/2016,14:30:00,484
6/5/2016,14:45:00,484
6/5/2016,15:00:00,484
6/5/2016,15:15:00,485
6/5/2016,15:30:00,485
6/5/2016,15:45:00,485
6/5/2016,16:00:00,486
6/5/2016,16:15:00,487
6/5/2016,16:30:00,489
6/5/2016,16:45:00,490
6/5/2016,17:00:00,487
6/5/2016,17:15:00,485
6/5/2016,17:30:00,486
6/5/2016,17:45:00,487
6/5/2016,18:00:00,487
6/5/2016,18:15:00,487
6/5/2016,18:30:00,487
6/5/2016,18:45:00,488
6/5/2016,19:00:00,487
6/5/2016,19:15:00,486
6/5/2016,19:30:00,486
6/5/2016,19:45:00,486
6/5/2016,20:00:00,487
6/5/2016,20:15:00,487
6/5/2016,20:30:00,490
6/5/2016,20:45:00,490
6/5/2016,21:00:00,490
6/5/2016,21:15:00,490
6/5/2016,21:30:00,490
6/5/2016,21:45:00,490
6/5/2016,22:00:00,491
6/5/2016,22:15:00,491
6/5/2016,22:30:00,491
6/5/2016,22:45:00,491
6/5/2016,23:00:00,491
6/5/2016,23:15:00,491
6/5/2016,23:30:00,491
6/5/2016,23:45:00,492
6/6/2016,0:00:00,491
6/6/2016,0:15:00,491
6/6/2016,0:30:00,490
6/6/2016,0:45:00,490
6/6/2016,1:00:00,490
6/6/2016,1:15:00,490
6/6/2016,1:30:00,490
6/6/2016,1:45:00,490
6/6/2016,2:00:00,489
6/6/2016,2:15:00,489
6/6/2016,2:30:00,490
6/6/2016,2:45:00,488
6/6/2016,3:00:00,489
6/6/2016,3:15:00,489
6/6/2016,3:30:00,489
6/6/2016,3:45:00,489
6/6/2016,4:00:00,489
6/6/2016,4:15:00,489
6/6/2016,4:30:00,489
6/6/2016,4:45:00,489
6/6/2016,5:00:00,490
6/6/2016,5:15:00,490
6/6/2016,5:30:00,490
6/6/2016,5:45:00,490
6/6/2016,6:00:00,490
6/6/2016,6:15:00,490
6/6/2016,6:30:00,491
6/6/2016,6:45:00,491
6/6/2016,7:00:00,491
6/6/2016,7:15:00,491
6/6/2016,7:30:00,491
6/6/2016,7:45:00,491
6/6/2016,8:00:00,491
6/6/2016,8:15:00,491
6/6/2016,8:30:00,491
6/6/2016,8:45:00,491
6/6/2016,9:00:00,490
6/6/2016,9:15:00,491
6/6/2016,9:30:00,491
6/6/2016,9:45:00,491
6/6/2016,10:00:00,491
6/6/2016,10:15:00,491
6/6/2016,10:30:00,491
6/6/2016,10:45:00,491
6/6/2016,11:00:00,491
6/6/2016,11:15:00,491
6/6/2016,11:30:00,491
6/6/2016,11:45:00,491
6/6/2016,12:00:00,491
6/6/2016,12:15:00,491
6/6/2016,12:30:00,491
6/6/2016,12:45:00,491
6/6/2016,13:00:00,491
6/6/2016,13:15:00,491
6/6/2016,13:30:00,491
6/6/2016,13:45:00,491
6/6/2016,14:00:00,491
6/6/2016,14:15:00,491
6/6/2016,14:30:00,491
6/6/2016,14:45:00,491
6/6/2016,15:00:00,491
6/6/2016,15:15:00,491
6/6/2016,15:30:00,491
6/6/2016,15:45:00,491
6/6/2016,16:00:00,491
6/6/2016,16:15:00,491
6/6/2016,16:30:00,491
6/6/2016,16:45:00,491
6/6/2016,17:00:00,491
6/6/2016,17:15:00,491
6/6/2016,17:30:00,492
6/6/2016,17:45:00,492
6/6/2016,18:00:00,492
6/6/2016,18:15:00,493
6/6/2016,18:30:00,493
6/6/2016,18:45:00,492
6/6/2016,19:00:00,493
6/6/2016,19:15:00,493
6/6/2016,19:30:00,493
6/6/2016,19:45:00,493
6/6/2016,20:00:00,494
6/6/2016,20:15:00,494
6/6/2016,20:30:00,494
6/6/2016,20:45:00,494
6/6/2016,21:00:00,494
6/6/2016,21:15:00,494
6/6/2016,21:30:00,494
6/6/2016,21:45:00,494
6/6/2016,22:00:00,494
6/6/2016,22:15:00,495
6/6/2016,22:30:00,494
6/6/2016,22:45:00,494
6/6/2016,23:00:00,494
6/6/2016,23:15:00,494
6/6/2016,23:30:00,493
6/6/2016,23:45:00,493
6/7/2016,0:00:00,493
6/7/2016,0:15:00,492
6/7/2016,0:30:00,492
6/7/2016,0:45:00,491
6/7/2016,1:00:00,491
6/7/2016,1:15:00,490
6/7/2016,1:30:00,491
6/7/2016,1:45:00,490
6/7/2016,2:00:00,490
6/7/2016,2:15:00,490
6/7/2016,2:30:00,489
6/7/2016,2:45:00,489
6/7/2016,3:00:00,488
6/7/2016,3:15:00,488
6/7/2016,3:30:00,488
6/7/2016,3:45:00,486
6/7/2016,4:00:00,486
6/7/2016,4:15:00,485
6/7/2016,4:30:00,485
6/7/2016,4:45:00,484
6/7/2016,5:00:00,482
6/7/2016,5:15:00,481
6/7/2016,5:30:00,481
6/7/2016,5:45:00,481
6/7/2016,6:00:00,481
6/7/2016,6:15:00,481
6/7/2016,6:30:00,480
6/7/2016,6:45:00,481
6/7/2016,7:00:00,481
6/7/2016,7:15:00,480
6/7/2016,7:30:00,479
6/7/2016,7:45:00,479
6/7/2016,8:00:00,478
6/7/2016,8:15:00,478
6/7/2016,8:30:00,477
6/7/2016,8:45:00,476
6/7/2016,9:00:00,475
6/7/2016,9:15:00,475
6/7/2016,9:30:00,475
6/7/2016,9:45:00,475
6/7/2016,10:00:00,475
6/7/2016,10:15:00,474
6/7/2016,10:30:00,473
6/7/2016,10:45:00,473
6/7/2016,11:00:00,472
6/7/2016,11:15:00,472
6/7/2016,11:30:00,472
6/7/2016,11:45:00,472
6/7/2016,12:00:00,472
6/7/2016,12:15:00,471
6/7/2016,12:30:00,471
6/7/2016,12:45:00,469
6/7/2016,13:00:00,469
6/7/2016,13:15:00,469
6/7/2016,13:30:00,469
6/7/2016,13:45:00,470
6/7/2016,14:00:00,470
6/7/2016,14:15:00,470
6/7/2016,14:30:00,470
6/7/2016,14:45:00,469
6/7/2016,15:00:00,469
6/7/2016,15:15:00,467
6/7/2016,15:30:00,467
6/7/2016,15:45:00,466
6/7/2016,16:00:00,465
6/7/2016,16:15:00,465
6/7/2016,16:30:00,464
6/7/2016,16:45:00,464
6/7/2016,17:00:00,464
6/7/2016,17:15:00,463
6/7/2016,17:30:00,463
6/7/2016,17:45:00,462
6/7/2016,18:00:00,462
6/7/2016,18:15:00,461
6/7/2016,18:30:00,461
6/7/2016,18:45:00,461
6/7/2016,19:00:00,460
6/7/2016,19:15:00,460
6/7/2016,19:30:00,460
